https://www.fns-cloud.eu/foodComponents/FNS_H_0000003084,"'density/specific gravity'	'Gostota/Specifična teža'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003085,"'dextrins '	'Dekstrin'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003086,"'disaccharides, total '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003087,"'Dopamin'	'dopamine'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003088,"'dry matter'	'Suha snov'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003089,"'Užitni del'	'edible portion'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003090,"'Skupna energija'	'energy, gross'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003091,"'Skupna presnovljiva energija'	'energy, total metabolisable'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003092,"'epicatechin'	'Epikatehin'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003093,"'Ergokalciferol'	'ergocalciferol'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003094,"'Ergosterol'	'ergosterol'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003095,"'Kaprinska kislina (MK 10:0)'	'fatty acid 10:0 (capric acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003096,"'MK 10:1'	'fatty acid 10:1'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003097,"'MK 10:1 cis'	'fatty acid 10:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003098,"'MK 10:1'	'fatty acid 10:1 (caproleic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003099,"'fatty acid 10:1 trans'	'MK 10:1 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003100,"'MK 11:0'	'fatty acid 11:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003101,"'fatty acid 12:0 (lauric acid)'	'Lavrinska kislina (MK 12:0)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003102,"'fatty acid 12:1'	'MK 12:1'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003103,"'MK 12:1 cis'	'fatty acid 12:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003104,"'Lauroleinska kislina (MK 12:1)'	'fatty acid 12:1 (lauroleic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003105,"'fatty acid 12:1 trans'	'MK 12:1 trans'",
